ID,Type,Parent,SKU,(Supplier)-SKU,Name,Upsells,Meta: _temp_related_skus,Published,Is featured?,Visibility in catalog,Description,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Collections,Images,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Meta: type,Meta: size,Meta: thickness,Meta: weight,Meta: composition,Meta: pattern,Meta: repeat,Meta: color,Meta: brand,Meta: origin,Meta: application,Meta: environment,Meta: project,Meta: durability,Meta: piling,Meta: color_resistance,Meta: color_fastness,Meta: seam_slippage,Meta: shrinkage_wet,Meta: flame_retardant,Meta: structural_compliance,Meta: thermal_resistance,Meta: weather_resistance,Meta: antibacterial,Meta: other_certifications,Meta: maintenance_&_care,Meta: warranty,Meta: minimum_order_quantity,Meta: lead_time,Meta: price_tier,Meta: note,Meta: _temp_collection_skus,Length (cm),Width (cm),Height (cm),Meta: primary_material,Meta: primary_finish,Meta: secondary_material,Meta: secondary_finish,Meta: Lighting,Meta: available_only_for,Meta: not_available_in,Meta: seat_height,Meta: armrest_height,Meta: seat_depth,Meta: fabric_composition,Meta: filling,Meta: backing,Meta: _note,Purchase Price_EURO,RRP_EURO,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
,Simple,,BGTQ.AZ.FR.Etamine.000,FR.Etamine.000,000,,BGTQ.AZ.FR.Etamine.030|BGTQ.AZ.FR.Etamine.061,1,0,visible,n/a,1,,,0,0,1,,,7.09,Fabrics > Voiles > FR Etamine,AZ Collection,AZ Collection > FR Etamine,"https://aznartextil.com/uploads/productos/colores/color_13_0_1764069407_1058.webp,
https://aznartextil.com/uploads/productos/producto_13_1764069407_7348.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764069562_1337.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764069562_5620.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Upholstery,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 300 cm L: 35 m,n/a,100 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Upholstery,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,European EN 13773 Clase 1,n/a,n/a,n/a,n/a,OEKO-TEX® Certified,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.3000.Extralarge.060,FR.3000.Extralarge.060,060,,BGTQ.AZ.FR.3000.Extralarge.062|BGTQ.AZ.FR.3000.Extralarge.063|BGTQ.AZ.FR.3000.Extralarge.064,1,0,visible,n/a,1,,,0,0,1,,,7.74,Fabrics > Voiles > FR 3000 Extralarge,AZ Collection,AZ Collection > FR 3000 Extralarge,"https://aznartextil.com/uploads/productos/colores/color_17_0_1764076582_4981.webp,
https://aznartextil.com/uploads/productos/producto_17_1764076582_1554.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764076741_8509.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,Grey 01,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Upholstery,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 330 cm L: 30 m,n/a,68 g/m²,100% Polyester,n/a,n/a,Grey 01,Anzar Textil,Spain,Upholstery,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,European EN 13773 Clase 1,n/a,n/a,n/a,n/a,OEKO-TEX® Certified,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Canvas.000,FR.Canvas.000,000,,BGTQ.AZ.FR.Canvas.060|BGTQ.AZ.FR.Canvas.062|BGTQ.AZ.FR.Canvas.005|BGTQ.AZ.FR.Canvas.009|BGTQ.AZ.FR.Canvas.020|BGTQ.AZ.FR.Canvas.022|BGTQ.AZ.FR.Canvas.021,1,0,visible,n/a,1,,,0,0,1,,,9.95,Fabrics > Voiles > FR Canvas,AZ Collection,AZ Collection > FR Canvas,"https://aznartextil.com/uploads/productos/colores/color_39_0_1764331447_6315.webp,
https://aznartextil.com/uploads/productos/producto_39_1764331447_7861.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764331841_7173.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764331841_1095.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764331841_4286.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764331841_2523.webp",,,0,Anzar Textil,Types,Drapery,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Curtain,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Drapery,W: 310 cm L: 35 m,n/a,186 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Curtain,Indoor,"Residential, Hospitality, Workplace, Marine (interior), Contract",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
France M1
IMO Res. MSC.307(88)- (FTP Code 2010) Part 7",n/a,"Thermal Comfort Product
UNE EN 410, Result: Passed
UNE EN ISO 52022-3:2017, Result: gtot 0.399",n/a,n/a,"Sound Absorption:
UNE EN ISO 354:2004, Result: (αw) 0.60
UNE EN ISO 11654:1998, Result: Class C
ASTM C423, Result: NRC 0.75 / SAA 0.73
DB-HR, Result: (αmedio) 0.87
OEKO-TEX® Certified","Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Ynside.000,FR.Ynside.000,000,,BGTQ.AZ.FR.Ynside.006|BGTQ.AZ.FR.Ynside.060|BGTQ.AZ.FR.Ynside.064|BGTQ.AZ.FR.Ynside.103|BGTQ.AZ.FR.Ynside.106|BGTQ.AZ.FR.Ynside.107|BGTQ.AZ.FR.Ynside.109,1,0,visible,n/a,1,,,0,0,1,,,7.81,Fabrics > Voiles > FR Ynside,AZ Collection,AZ Collection > FR Ynside,"https://aznartextil.com/uploads/productos/colores/color_16_0_1764074785_9701.webp,
https://aznartextil.com/uploads/productos/producto_16_1764074785_4467.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764075101_1767.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764075101_6164.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764075101_3478.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764075101_5484.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764075101_2782.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Curtain,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 310 cm L: 30 m,n/a,110 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Curtain,Indoor,"Residential, Hospitality, Workplace, Contract, Marine (interior)",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
Italian UNI 9176 Classe Uno
France M1",n/a,n/a,n/a,n/a,OEKO-TEX® Certified,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Ynside.500.060,FR.Ynside.500.060,060,,,1,0,visible,n/a,1,,,0,0,1,,,8.04,Fabrics > Voiles > FR Ynside 500,AZ Collection,AZ Collection > FR Ynside 500,"https://aznartextil.com/uploads/productos/colores/color_29_0_1764248970_9421.webp,
https://aznartextil.com/uploads/productos/producto_29_1764247769_1070.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764248970_1973.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764248970_5214.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Upholstery,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 310 cm L: 30 m,n/a,138 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Upholstery,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
Italian UNI 9176 Classe Uno
France M1",n/a,n/a,n/a,n/a,OEKO-TEX® Certified,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Ynside.600.060,FR.Ynside.600.060,060,,,1,0,visible,n/a,1,,,0,0,1,,,7.97,Fabrics > Voiles > FR Ynside 600,AZ Collection,AZ Collection > FR Ynside 600,"https://aznartextil.com/uploads/productos/colores/color_30_0_1764318676_4259.webp,
https://aznartextil.com/uploads/productos/producto_30_1764249953_8264.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764249989_7793.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764249989_7966.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Upholstery,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 310 cm L: 30 m,n/a,106 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Upholstery,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
France M1",n/a,n/a,n/a,n/a,OEKO-TEX® Certified,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Ynside.700.060,FR.Ynside.700.060,060,,,1,0,visible,n/a,1,,,0,0,1,,,8.04,Fabrics > Voiles > FR Ynside 700,AZ Collection,AZ Collection > FR Ynside 700,"https://aznartextil.com/uploads/productos/colores/color_31_0_1764318519_9962.webp,
https://aznartextil.com/uploads/productos/producto_31_1764318519_7912.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764318923_2411.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764318923_5689.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Upholstery,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 310 cm L: 30 m,n/a,126 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Upholstery,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
France M1",n/a,n/a,n/a,n/a,OEKO-TEX® Certified,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Ynside.800.060,FR.Ynside.800.060,060,,,1,0,visible,n/a,1,,,0,0,1,,,8.54,Fabrics > Voiles > FR Ynside 800,AZ Collection,AZ Collection > FR Ynside 800,"https://aznartextil.com/uploads/productos/colores/color_32_0_1764318882_8852.webp,
https://aznartextil.com/uploads/productos/producto_32_1764318882_1030.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764318905_1093.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764318905_1682.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Upholstery,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 310 cm L: 30 m,n/a,131 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Upholstery,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
France M1",n/a,n/a,n/a,n/a,OEKO-TEX® Certified,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.3100.Extralarge.060,FR.3100.Extralarge.060,060,,BGTQ.AZ.FR.3100.Extralarge.062|BGTQ.AZ.FR.3100.Extralarge.063|BGTQ.AZ.FR.3100.Extralarge.064,1,0,visible,n/a,1,,,0,0,1,,,7.74,Fabrics > Voiles > FR 3100 Extralarge,AZ Collection,AZ Collection > FR 3100 Extralarge,"https://aznartextil.com/uploads/productos/colores/color_18_0_1764083056_8213.webp,
https://aznartextil.com/uploads/productos/producto_18_1764083056_2975.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764083181_2323.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Upholstery,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 330 cm L: 30 m,n/a,84 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Upholstery,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
Italian UNI 9176 Classe Uno",n/a,n/a,n/a,n/a,OEKO-TEX® Certified,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Universal.000,FR.Universal.000,000,,BGTQ.AZ.FR.Universal.063|BGTQ.AZ.FR.Universal.006|BGTQ.AZ.FR.Universal.020|BGTQ.AZ.FR.Universal.080|BGTQ.AZ.FR.Universal.075|BGTQ.AZ.FR.Universal.040|BGTQ.AZ.FR.Universal.021|BGTQ.AZ.FR.Universal.009,1,0,visible,n/a,1,,,0,0,1,,,7.58,Fabrics > Drapery > FR Universal,AZ Collection,AZ Collection > FR Universal,"https://aznartextil.com/uploads/productos/colores/color_40_0_1764334545_7783.webp,
https://aznartextil.com/uploads/productos/producto_40_1764334545_6928.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764334767_5909.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764334767_1979.webp",,,0,Anzar Textil,Types,Drapery,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Curtain,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Drapery,W: 300 cm L: 40 m,n/a,114 g/m²,100% Polyester,n/a,n/a,White,Anzar Textil,Spain,Curtain,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,European EN 13773 Clase 1,n/a,"Thermal Comfort Product
UNE EN 410, Result: Passed
UNE EN ISO 52022-3:2017, Result: gtot 0.420",n/a,n/a,"Sound Absorption:
UNE EN ISO 354:2004, Result: (αw) 0.60
UNE EN ISO 11654:1998, Result: Class C
ASTM C423-09a, Result: NRC 0.60 / SAA 0.60
DB-HR, Result: (αmedio) 0.70
OEKO-TEX® Certified","Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Teva.006,FR.Teva.006,006,,BGTQ.AZ.FR.Teva.060|BGTQ.AZ.FR.Teva.061,1,0,visible,n/a,1,,,0,0,1,,,11.65,Fabrics > Voiles > FR Teva,AZ Collection,AZ Collection > FR Teva,"https://aznartextil.com/uploads/productos/colores/color_15_0_1764072683_6323.webp,
https://aznartextil.com/uploads/productos/producto_15_1764072683_6304.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764072911_6725.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764072936_5352.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764072936_2500.webp,
https://aznartextil.com/uploads/productos/producto_productos_1764072936_1839.webp",,,0,Anzar Textil,Types,Voiles,1,1,Color,Black,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,Upholstery,1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Voiles,W: 310 cm L: 30 m,n/a,198 g/m²,100% Polyester,n/a,n/a,Black,Anzar Textil,Spain,Upholstery,Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,European EN 13773 Clase 1,n/a,n/a,n/a,n/a,n/a,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Notte.2200.Dimout.005,FR.Notte.2200.Dimout.005,005,,BGTQ.AZ.FR.Notte.2200.Dimout.006|BGTQ.AZ.FR.Notte.2200.Dimout.007|BGTQ.AZ.FR.Notte.2200.Dimout.008|BGTQ.AZ.FR.Notte.2200.Dimout.009|BGTQ.AZ.FR.Notte.2200.Dimout.020|BGTQ.AZ.FR.Notte.2200.Dimout.021|BGTQ.AZ.FR.Notte.2200.Dimout.040|BGTQ.AZ.FR.Notte.2200.Dimout.060|BGTQ.AZ.FR.Notte.2200.Dimout.062|BGTQ.AZ.FR.Notte.2200.Dimout.063|BGTQ.AZ.FR.Notte.2200.Dimout.064|BGTQ.AZ.FR.Notte.2200.Dimout.066|BGTQ.AZ.FR.Notte.2200.Dimout.070|BGTQ.AZ.FR.Notte.2200.Dimout.080,1,0,visible,n/a,1,,,0,0,1,,,19.81,Fabrics > Drapery > FR Notte 2200 Dimout,AZ Collection,AZ Collection > FR Notte 2200 Dimout,"https://aznartextil.com/uploads/productos/colores/color_12_0_1763638305_7993.webp,
https://aznartextil.com/uploads/productos/producto_12_1763638305_1529.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763639892_5738.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763639892_2756.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763639892_9055.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763639892_6257.webp",,,0,Anzar Textil,Types,Drapery,1,1,Color,Grey 01,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,"Curtain, Dimout",1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Drapery,W: 300 cm L: 25 m,n/a,354 g/m²,100% Polyester (25% Recycled),n/a,n/a,Grey 01,Anzar Textil,Spain,"Curtain, Dimout",Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,"EN ISO 105-C06, Result: 5",n/a,"EN ISO 5077, 2008, 40° - Warp: 0 | Weft: 0 | 60° - Warp: 1 | Weft: 1","European EN 13773 Clase 1
Italian UNI 9176 Classe Uno
France M1",n/a,n/a,n/a,n/a,"OEKO-TEX® Certified
Global Recycled Standard","Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Notte.2100.Dimout.005,FR.Notte.2100.Dimout.005,005,,BGTQ.AZ.FR.Notte.2100.Dimout.006|BGTQ.AZ.FR.Notte.2100.Dimout.007|BGTQ.AZ.FR.Notte.2100.Dimout.008|BGTQ.AZ.FR.Notte.2100.Dimout.009|BGTQ.AZ.FR.Notte.2100.Dimout.020|BGTQ.AZ.FR.Notte.2100.Dimout.021|BGTQ.AZ.FR.Notte.2100.Dimout.062|BGTQ.AZ.FR.Notte.2100.Dimout.063|BGTQ.AZ.FR.Notte.2100.Dimout.064|BGTQ.AZ.FR.Notte.2100.Dimout.065|BGTQ.AZ.FR.Notte.2100.Dimout.066|BGTQ.AZ.FR.Notte.2100.Dimout.070|BGTQ.AZ.FR.Notte.2100.Dimout.080,1,0,visible,n/a,1,,,0,0,1,,,18.73,Fabrics > Drapery > FR Notte 2100 Dimout,AZ Collection,AZ Collection > FR Notte 2100 Dimout,"https://aznartextil.com/uploads/productos/colores/color_11_0_1763636046_3994.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763996822_2763.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763996887_7044.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763996887_3483.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763996887_8844.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763996887_3234.webp",,,0,Anzar Textil,Types,Drapery,1,1,Color,Grey 01,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,"Curtain, Dimout",1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Drapery,W: 300 cm L: 25 m,n/a,303 g/m²,100% Polyester (28% Recycled),n/a,n/a,Grey 01,Anzar Textil,Spain,"Curtain, Dimout",Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,"EN ISO 105-C06, Result: 5",n/a,"EN ISO 5077, 2008, 40° - Warp: 0 | Weft: 0 | 60° - Warp: 1 | Weft: 1","European EN 13773 Clase 1
Italian UNI 9176 Classe Uno
France M1",n/a,n/a,n/a,n/a,"OEKO-TEX® Certified
Global Recycled Standard","Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Professional Dry Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Double.Face.Blackout.006,FR.Double.Face.Blackout.006,006,,BGTQ.AZ.FR.Double.Face.Blackout.007|BGTQ.AZ.FR.Double.Face.Blackout.062|BGTQ.AZ.FR.Double.Face.Blackout.063,1,0,visible,n/a,1,,,0,0,1,,,10.44,Fabrics > Drapery  > FR Double Face Blackout,AZ Collection,AZ Collection > FR Double Face Blackout,"https://aznartextil.com/uploads/productos/colores/color_6_0_1763550258_1771.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763550310_7762.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763550355_2607.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763550355_9149.webp",,,0,Anzar Textil,Types,Drapery,1,1,Color,Grey 01,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,"Curtain, Blackout",1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Drapery,W: 300 cm L: 40 m,n/a,245 g/m²,100% Polyester (Acrylic Back Coating),n/a,n/a,Grey 01,Anzar Textil,Spain,"Curtain, Blackout",Indoor,"Residential, Hospitality, Workplace, Contract",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
Italian UNI 9176 Classe Uno",n/a,n/a,n/a,n/a,n/a,"Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Do not dry clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.AZ.FR.Flamme.Blackout.000,FR.Flamme.Blackout.000,000,,BGTQ.AZ.FR.Flamme.Blackout.006|BGTQ.AZ.FR.Flamme.Blackout.020|BGTQ.AZ.FR.Flamme.Blackout.021|BGTQ.AZ.FR.Flamme.Blackout.042|BGTQ.AZ.FR.Flamme.Blackout.043|BGTQ.AZ.FR.Flamme.Blackout.060|BGTQ.AZ.FR.Flamme.Blackout.065|BGTQ.AZ.FR.Flamme.Blackout.070|BGTQ.AZ.FR.Flamme.Blackout.075|BGTQ.AZ.FR.Flamme.Blackout.080|BGTQ.AZ.FR.Flamme.Blackout.081,1,0,visible,n/a,1,,,0,0,1,,,14.49,Fabrics > Drapery > FR Flamme Blackout,AZ Collection,AZ Collection > FR Flamme Blackout,"https://aznartextil.com/uploads/productos/colores/color_5_0_1763394854_6108.webp,
https://aznartextil.com/uploads/productos/producto_5_1763394854_1448.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763395291_9530.webp,
https://aznartextil.com/uploads/productos/producto_productos_1763395291_3572.webp",,,0,Anzar Textil,Types,Drapery,1,1,Color,White,1,1,Composition,Acrylic (Solution Dyed),1,1,Application,"Curtain, Blackout",1,1,Features,"Indoor, Outdoor, Residential, Hospitality, Workplace, Contract, Color Fastness , Weather Resistance",1,1,Drapery,W: 280 cm L: 30 m,n/a,400 g/m²,100% Polyester (Acrylic Back Coating),n/a,n/a,White,Anzar Textil,Spain,"Curtain, Blackout",Indoor,"Residential, Hospitality, Workplace, Marine (interior), Contract",n/a,n/a,n/a,n/a,n/a,n/a,"European EN 13773 Clase 1
Italian UNI 9176 Classe Uno
IMO Res. MSC.307(88)- (FTP Code 2010) Part 7",n/a,"Thermal Comfort Product
UNE EN 410, Result: Passed
UNE EN ISO 52022-3:2017, Result: gtot 0.290",n/a,"ISO 20743:2013-pto.8.1
Staphylococcus aureus (ATCC 6538), Result: 5.37 Strong
Klebsiella pneumoniae (ATCC 4352), Result: 4.70 Strong","Sound Absorption:
UNE EN ISO 354:2004, Result: (αw) 0.50
UNE EN ISO 11654:1998, Result: Class D
ASTM C423-09a, Result: NRC 0.45 / SAA 0.47
DB-HR, Result: (αmedio) 0.57","Washable max 30°C gentle wash.
Do not bleach.
Line dry in the shade.
Do not tumble dry.
Iron max 110°.
Do not dry clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
